UrlFBref,Pos,Gls,Ast,G+A,G-PK,PK,PKatt,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,npG-npxG,Touches,Att_3rd_Touches,Att_Pen_Touches,Live_Touches,Att_Take_Ons,Succ_Take_Ons,Succ%_Take_Ons,Tkld_Take_Ons,Tkld%_Take_Ons,Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_3rd_Carries,CPA_Carries,Miscontrols,Dispossessed,Pass_Received,Pass_PrgR,Cmp_Pass,Att_Pass,Cmp%_Pass,TotDist_Pass,PrgDist_Pass,Cmp_Short_Pass,Att_Short_Pass,Cmp%_Short_Pass,Cmp_Medium_Pass,Att_Medium_Pass,Cmp%_Medium_Pass,Cmp_Long_Pass,Att_Long_Pass,Cmp%_Long_Pass,xA,A-xAG,Key_Pass,Final_Third_Pass,PPA,CrsPA,Live_Pass,Dead_Pass,FK_Pass,Through_Balls,Switches,Crosses,Throw_Ins,Corner_Kicks,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Offside_Pass,Blocked_Pass,Mid_3rd_Tackles,Att_3rd_Tackles,Interceptions,SCA,SCA/90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA/90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Fls,Fld,PKwon,Own_Goals,Won_Aerial_Duels,Lost_Aerial_Duels,Won%_Aerial_Duels
https://fbref.com/en/players/877bc844/Philipp-Hofmann,FW,8.0,2.0,10.0,8.0,0.0,0.0,8.8,8.8,2.7,11.5,7.0,71.0,117.0,0.27,0.07,0.34,0.27,0.34,0.3,0.09,0.39,0.3,0.39,52.0,21.0,40.38,1.78,0.72,0.15,0.38,12.8,0.0,0.17,-0.8,-0.8,992.0,419.0,117.0,992.0,21.0,9.0,42.86,10.0,47.62,403.0,1203.0,321.0,7.0,8.0,3.0,50.0,37.0,747.0,117.0,433.0,743.0,58.28,5894.0,1381.0,269.0,418.0,64.35,130.0,240.0,54.17,15.0,24.0,62.5,3.2,-0.7,27.0,41.0,17.0,0.0,716.0,23.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,13.0,5.0,6.0,59.0,2.02,46.0,0.0,2.0,3.0,7.0,1.0,7.0,0.24,6.0,0.0,1.0,0.0,0.0,0.0,46.0,41.0,0.0,0.0,214.0,171.0,55.58
https://fbref.com/en/players/6ce43701/Youssoufa-Moukoko,FW,7.0,3.0,10.0,7.0,0.0,0.0,6.4,6.4,1.8,8.2,9.0,11.0,61.0,0.55,0.24,0.79,0.55,0.79,0.5,0.14,0.65,0.5,0.65,35.0,19.0,54.29,2.76,1.5,0.2,0.37,14.9,0.0,0.18,0.6,0.6,346.0,191.0,62.0,346.0,45.0,17.0,37.78,26.0,57.78,209.0,1111.0,420.0,9.0,7.0,6.0,30.0,20.0,215.0,61.0,142.0,202.0,70.3,1813.0,340.0,72.0,92.0,78.26,38.0,48.0,79.17,8.0,12.0,66.67,1.0,1.2,12.0,6.0,8.0,2.0,176.0,25.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,4.0,2.0,29.0,2.29,19.0,0.0,7.0,2.0,1.0,0.0,7.0,0.55,5.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,5.0,4.0,55.56
https://fbref.com/en/players/ba115a40/Sebastien-Haller,FW,9.0,3.0,12.0,9.0,0.0,1.0,8.4,7.7,2.3,10.0,11.0,22.0,65.0,0.66,0.22,0.88,0.66,0.88,0.62,0.17,0.79,0.57,0.73,33.0,19.0,57.58,2.42,1.4,0.27,0.47,9.9,0.0,0.23,0.6,1.3,417.0,203.0,68.0,416.0,16.0,9.0,56.25,7.0,43.75,203.0,788.0,300.0,11.0,3.0,4.0,18.0,15.0,305.0,65.0,216.0,309.0,69.9,2676.0,504.0,130.0,174.0,74.71,60.0,82.0,73.17,6.0,9.0,66.67,1.5,0.7,16.0,13.0,4.0,0.0,287.0,22.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0,40.0,2.94,22.0,0.0,4.0,10.0,4.0,0.0,8.0,0.59,4.0,0.0,2.0,1.0,1.0,0.0,13.0,14.0,1.0,0.0,42.0,40.0,51.22
https://fbref.com/en/players/36a3ff67/Marco-Reus,"MF,FW",6.0,4.0,10.0,5.0,1.0,1.0,5.1,4.3,2.6,6.9,33.0,45.0,78.0,0.4,0.27,0.67,0.33,0.6,0.34,0.17,0.51,0.29,0.46,36.0,10.0,27.78,2.4,0.67,0.17,0.6,16.6,6.0,0.12,0.9,0.7,731.0,308.0,61.0,730.0,25.0,9.0,36.0,13.0,52.0,426.0,2098.0,1006.0,33.0,25.0,11.0,29.0,16.0,510.0,78.0,450.0,568.0,79.23,5844.0,1398.0,259.0,309.0,83.82,148.0,170.0,87.06,9.0,24.0,37.5,1.4,1.4,20.0,27.0,9.0,1.0,525.0,42.0,19.0,0.0,1.0,19.0,3.0,6.0,1.0,0.0,0.0,1.0,21.0,14.0,4.0,8.0,52.0,3.46,36.0,4.0,1.0,9.0,2.0,0.0,7.0,0.47,3.0,1.0,0.0,2.0,1.0,0.0,18.0,18.0,1.0,0.0,12.0,21.0,36.36
https://fbref.com/en/players/501055d8/Karim-Adeyemi,"FW,MF",6.0,5.0,11.0,6.0,0.0,1.0,5.0,4.3,3.7,8.0,49.0,47.0,131.0,0.39,0.32,0.71,0.39,0.71,0.32,0.24,0.56,0.28,0.52,37.0,14.0,37.84,2.4,0.91,0.16,0.43,17.4,0.0,0.12,1.0,1.7,676.0,384.0,65.0,675.0,94.0,34.0,36.17,48.0,51.06,455.0,3163.0,1489.0,49.0,32.0,21.0,43.0,26.0,478.0,131.0,335.0,457.0,73.3,4409.0,1278.0,197.0,243.0,81.07,97.0,125.0,77.6,13.0,27.0,48.15,3.7,1.3,28.0,17.0,25.0,0.0,431.0,23.0,3.0,2.0,1.0,25.0,12.0,8.0,7.0,1.0,0.0,3.0,21.0,6.0,4.0,7.0,59.0,3.83,40.0,0.0,8.0,5.0,4.0,2.0,12.0,0.78,9.0,0.0,2.0,1.0,0.0,0.0,21.0,30.0,0.0,0.0,10.0,4.0,71.43
https://fbref.com/en/players/864163f3/Donyell-Malen,FW,9.0,6.0,15.0,9.0,0.0,0.0,9.1,9.1,4.4,13.5,87.0,60.0,182.0,0.47,0.32,0.79,0.47,0.79,0.48,0.23,0.71,0.48,0.71,64.0,30.0,46.88,3.38,1.58,0.14,0.3,15.9,3.0,0.14,-0.1,-0.1,869.0,498.0,101.0,869.0,115.0,51.0,44.35,51.0,44.35,628.0,4019.0,2138.0,87.0,37.0,38.0,38.0,40.0,715.0,182.0,463.0,625.0,74.08,6680.0,1678.0,271.0,315.0,86.03,128.0,178.0,71.91,33.0,64.0,51.56,5.2,1.6,29.0,41.0,26.0,9.0,587.0,34.0,2.0,1.0,5.0,69.0,7.0,23.0,14.0,5.0,0.0,4.0,24.0,4.0,6.0,4.0,80.0,4.22,50.0,9.0,12.0,4.0,5.0,0.0,14.0,0.74,9.0,0.0,3.0,1.0,1.0,0.0,12.0,39.0,1.0,0.0,6.0,11.0,35.29
https://fbref.com/en/players/a167537f/Julian-Brandt,"MF,FW",9.0,8.0,17.0,9.0,0.0,0.0,5.2,5.2,9.2,14.3,67.0,119.0,218.0,0.34,0.3,0.64,0.34,0.64,0.2,0.35,0.54,0.2,0.54,42.0,26.0,61.9,1.58,0.98,0.21,0.35,18.0,1.0,0.12,3.8,3.8,1634.0,814.0,80.0,1634.0,81.0,41.0,50.62,35.0,43.21,989.0,5335.0,2355.0,67.0,42.0,27.0,50.0,35.0,1186.0,218.0,1053.0,1368.0,76.97,16552.0,4185.0,583.0,662.0,88.07,284.0,368.0,77.17,120.0,204.0,58.82,7.8,-1.2,73.0,60.0,40.0,9.0,1210.0,153.0,22.0,6.0,18.0,165.0,14.0,114.0,36.0,57.0,3.0,5.0,33.0,14.0,9.0,15.0,133.0,4.99,87.0,32.0,6.0,2.0,5.0,1.0,20.0,0.75,14.0,3.0,1.0,0.0,2.0,0.0,9.0,21.0,0.0,0.0,9.0,24.0,27.27
https://fbref.com/en/players/c68da769/Rafael-Borre,"MF,FW",2.0,2.0,4.0,1.0,1.0,1.0,4.1,3.3,1.9,5.1,26.0,34.0,102.0,0.17,0.17,0.33,0.08,0.25,0.34,0.16,0.5,0.28,0.43,24.0,7.0,29.17,2.0,0.58,0.08,0.29,13.1,0.0,0.14,-2.1,-2.3,571.0,260.0,67.0,570.0,32.0,16.0,50.0,14.0,43.75,349.0,1694.0,634.0,26.0,13.0,15.0,44.0,14.0,428.0,102.0,294.0,422.0,69.67,4153.0,887.0,178.0,223.0,79.82,88.0,129.0,68.22,14.0,25.0,56.0,1.8,0.1,15.0,16.0,8.0,2.0,402.0,17.0,2.0,2.0,1.0,22.0,4.0,2.0,0.0,0.0,0.0,3.0,15.0,13.0,8.0,2.0,32.0,2.67,24.0,1.0,3.0,2.0,0.0,2.0,3.0,0.25,2.0,0.0,1.0,0.0,0.0,0.0,23.0,11.0,0.0,0.0,25.0,41.0,37.88
https://fbref.com/en/players/37dc1a48/Jesper-Lindstrom,"MF,FW",7.0,2.0,9.0,7.0,0.0,0.0,5.9,5.9,2.8,8.8,65.0,33.0,136.0,0.38,0.11,0.48,0.38,0.48,0.32,0.15,0.47,0.32,0.47,45.0,19.0,42.22,2.41,1.02,0.16,0.37,18.3,4.0,0.13,1.1,1.1,791.0,383.0,94.0,791.0,86.0,28.0,32.56,52.0,60.47,440.0,2951.0,1473.0,65.0,41.0,40.0,65.0,34.0,507.0,136.0,325.0,514.0,63.23,4294.0,1166.0,208.0,279.0,74.55,83.0,129.0,64.34,14.0,39.0,35.9,3.2,-0.8,19.0,20.0,15.0,2.0,469.0,42.0,7.0,4.0,0.0,46.0,7.0,24.0,14.0,6.0,0.0,3.0,24.0,7.0,4.0,9.0,55.0,2.95,25.0,7.0,8.0,10.0,4.0,1.0,10.0,0.54,2.0,0.0,4.0,3.0,1.0,0.0,19.0,19.0,1.0,0.0,6.0,24.0,20.0
https://fbref.com/en/players/c0b3669f/Randal-Kolo-Muani,FW,15.0,11.0,26.0,13.0,2.0,2.0,13.2,11.6,6.5,18.1,97.0,61.0,240.0,0.51,0.38,0.89,0.44,0.82,0.45,0.22,0.67,0.4,0.62,75.0,30.0,40.0,2.57,1.03,0.2,0.5,13.0,0.0,0.15,1.8,1.4,1057.0,597.0,196.0,1055.0,161.0,71.0,44.1,68.0,42.24,632.0,4510.0,2287.0,97.0,54.0,66.0,108.0,65.0,824.0,240.0,419.0,649.0,64.56,5454.0,1212.0,263.0,373.0,70.51,109.0,158.0,68.99,18.0,34.0,52.94,5.8,4.5,41.0,25.0,23.0,2.0,624.0,21.0,0.0,4.0,3.0,25.0,1.0,0.0,0.0,0.0,0.0,4.0,36.0,3.0,8.0,3.0,105.0,3.59,60.0,0.0,20.0,12.0,13.0,0.0,22.0,0.75,13.0,0.0,4.0,2.0,3.0,0.0,50.0,71.0,3.0,0.0,60.0,79.0,43.17
https://fbref.com/en/players/bf075f6b/Roland-Sallai,"MF,FW",1.0,3.0,4.0,1.0,0.0,0.0,2.6,2.6,1.3,3.9,22.0,17.0,71.0,0.09,0.27,0.36,0.09,0.36,0.23,0.12,0.35,0.23,0.35,32.0,11.0,34.38,2.88,0.99,0.03,0.09,17.4,0.0,0.08,-1.6,-1.6,465.0,202.0,40.0,465.0,27.0,12.0,44.44,12.0,44.44,274.0,1435.0,579.0,22.0,11.0,3.0,21.0,10.0,328.0,71.0,238.0,342.0,69.59,3506.0,824.0,136.0,160.0,85.0,74.0,106.0,69.81,13.0,35.0,37.14,1.6,1.7,17.0,11.0,12.0,7.0,328.0,10.0,4.0,2.0,3.0,35.0,5.0,1.0,1.0,0.0,0.0,4.0,12.0,3.0,4.0,2.0,39.0,3.5,23.0,1.0,4.0,2.0,8.0,1.0,5.0,0.45,3.0,0.0,1.0,0.0,1.0,0.0,29.0,30.0,2.0,0.0,21.0,18.0,53.85
https://fbref.com/en/players/ca618d23/Lucas-Holer,"FW,MF",5.0,2.0,7.0,5.0,0.0,0.0,3.3,3.3,1.9,5.1,19.0,33.0,87.0,0.3,0.12,0.42,0.3,0.42,0.2,0.11,0.31,0.2,0.31,30.0,15.0,50.0,1.8,0.9,0.17,0.33,14.2,0.0,0.11,1.7,1.7,671.0,295.0,65.0,671.0,21.0,11.0,52.38,7.0,33.33,307.0,1432.0,630.0,19.0,11.0,4.0,29.0,14.0,468.0,87.0,314.0,483.0,65.01,4218.0,902.0,188.0,259.0,72.59,91.0,139.0,65.47,15.0,23.0,65.22,2.0,0.1,13.0,22.0,11.0,1.0,469.0,13.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,7.0,7.0,10.0,41.0,2.46,27.0,0.0,2.0,6.0,6.0,0.0,3.0,0.18,3.0,0.0,0.0,0.0,0.0,0.0,21.0,37.0,0.0,0.0,70.0,49.0,58.82
https://fbref.com/en/players/8e235926/Michael-Gregoritsch,FW,10.0,4.0,14.0,10.0,0.0,0.0,10.0,10.0,3.0,13.0,22.0,57.0,124.0,0.42,0.17,0.59,0.42,0.59,0.42,0.13,0.54,0.42,0.54,67.0,38.0,56.72,2.8,1.59,0.15,0.26,14.6,1.0,0.15,0.0,0.0,793.0,426.0,130.0,793.0,37.0,11.0,29.73,18.0,48.65,375.0,1339.0,577.0,22.0,12.0,15.0,50.0,22.0,601.0,124.0,297.0,541.0,54.9,3845.0,1141.0,178.0,290.0,61.38,80.0,145.0,55.17,14.0,28.0,50.0,2.6,1.0,24.0,28.0,16.0,1.0,529.0,7.0,1.0,1.0,3.0,13.0,5.0,0.0,0.0,0.0,0.0,5.0,14.0,9.0,4.0,5.0,67.0,2.8,49.0,1.0,2.0,10.0,5.0,0.0,10.0,0.42,7.0,0.0,0.0,2.0,1.0,0.0,25.0,43.0,1.0,0.0,141.0,150.0,48.45
https://fbref.com/en/players/54e4866f/Vincenzo-Grifo,"MF,FW",15.0,5.0,20.0,8.0,7.0,8.0,10.3,3.9,5.5,9.4,65.0,128.0,124.0,0.56,0.19,0.75,0.3,0.49,0.38,0.21,0.59,0.15,0.35,58.0,25.0,43.1,2.17,0.93,0.26,0.6,22.6,15.0,0.07,4.7,4.1,1595.0,619.0,65.0,1587.0,74.0,42.0,56.76,21.0,28.38,913.0,4875.0,2274.0,65.0,44.0,18.0,42.0,28.0,1060.0,124.0,977.0,1336.0,73.13,17577.0,5272.0,459.0,538.0,85.32,370.0,474.0,78.06,123.0,256.0,48.05,6.2,-0.5,55.0,82.0,46.0,4.0,1155.0,174.0,80.0,5.0,16.0,135.0,16.0,67.0,39.0,19.0,0.0,7.0,27.0,15.0,8.0,19.0,131.0,4.9,83.0,33.0,3.0,8.0,1.0,3.0,15.0,0.56,5.0,7.0,0.0,2.0,1.0,0.0,7.0,31.0,1.0,0.0,16.0,18.0,47.06
https://fbref.com/en/players/d01bbb6f/Ritsu-Doan,"MF,FW",5.0,4.0,9.0,5.0,0.0,0.0,7.0,7.0,3.2,10.2,83.0,69.0,167.0,0.19,0.15,0.33,0.19,0.33,0.26,0.12,0.38,0.26,0.38,57.0,27.0,47.37,2.12,1.0,0.09,0.19,17.3,0.0,0.12,-2.0,-2.0,1038.0,508.0,103.0,1038.0,129.0,50.0,38.76,62.0,48.06,636.0,4016.0,1993.0,83.0,50.0,35.0,75.0,52.0,690.0,167.0,437.0,625.0,69.92,6572.0,1840.0,261.0,329.0,79.33,125.0,168.0,74.4,31.0,52.0,59.62,4.0,0.8,27.0,44.0,28.0,5.0,616.0,5.0,1.0,4.0,5.0,30.0,1.0,3.0,1.0,2.0,0.0,4.0,33.0,29.0,13.0,14.0,72.0,2.67,45.0,1.0,10.0,5.0,9.0,2.0,10.0,0.37,6.0,0.0,1.0,0.0,3.0,0.0,29.0,52.0,2.0,0.0,9.0,39.0,18.75
https://fbref.com/en/players/1238a3f9/Davie-Selke,FW,6.0,1.0,7.0,5.0,1.0,1.0,4.6,3.8,1.8,5.6,10.0,21.0,62.0,0.47,0.08,0.55,0.39,0.47,0.36,0.14,0.5,0.3,0.44,33.0,18.0,54.55,2.58,1.41,0.18,0.33,29.1,0.0,0.12,1.4000000000000001,1.2000000000000002,406.0,173.0,65.0,405.0,13.0,5.0,38.46,8.0,61.54,185.0,764.0,391.0,10.0,10.0,2.0,20.0,13.0,317.0,62.0,159.0,280.0,56.79,1897.0,417.0,100.0,149.0,67.11,44.0,78.0,56.41,0.0,4.0,0.0,1.7000000000000002,-0.8,13.0,9.0,4.0,0.0,270.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,0.0,1.0,30.0,2.35,19.0,0.0,3.0,5.0,3.0,0.0,4.0,0.31,1.0,0.0,1.0,1.0,1.0,0.0,22.0,18.0,1.0,0.0,87.0,72.0,54.72
https://fbref.com/en/players/d6862409/Florian-Niederlechner,FW,5.0,1.0,6.0,5.0,0.0,0.0,5.199999999999999,5.199999999999999,0.6000000000000001,5.8,10.0,29.0,79.0,0.27,0.05,0.32,0.27,0.32,0.28,0.03,0.31,0.28,0.31,49.0,22.0,44.9,2.61,1.17,0.1,0.23,30.799999999999997,0.0,0.11,-0.19999999999999996,-0.19999999999999996,581.0,262.0,71.0,581.0,42.0,16.0,38.1,21.0,50.0,250.0,940.0,400.0,10.0,11.0,5.0,27.0,17.0,335.0,79.0,213.0,346.0,61.56,3313.0,675.0,107.0,154.0,69.48,82.0,117.0,70.09,11.0,27.0,40.74,1.1,0.39999999999999997,9.0,23.0,8.0,0.0,314.0,31.0,1.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,8.0,4.0,4.0,33.0,1.76,21.0,0.0,3.0,5.0,2.0,2.0,5.0,0.27,4.0,0.0,0.0,0.0,1.0,0.0,21.0,28.0,0.0,0.0,47.0,78.0,37.6
https://fbref.com/en/players/b4c816a9/Wilfried-Kanga,FW,2.0,0.0,2.0,2.0,0.0,0.0,3.3,3.3,1.5,4.8,11.0,12.0,72.0,0.13,0.0,0.13,0.13,0.13,0.21,0.1,0.3,0.21,0.3,25.0,9.0,36.0,1.59,0.57,0.08,0.22,11.7,0.0,0.13,-1.3,-1.3,400.0,215.0,69.0,400.0,24.0,8.0,33.33,14.0,58.33,183.0,783.0,288.0,11.0,5.0,5.0,38.0,18.0,293.0,72.0,154.0,251.0,61.35,1915.0,277.0,91.0,135.0,67.41,41.0,75.0,54.67,5.0,8.0,62.5,1.3,-1.5,20.0,8.0,5.0,2.0,239.0,11.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,34.0,2.16,28.0,0.0,3.0,1.0,2.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,53.0,61.0,46.49
https://fbref.com/en/players/f972644c/Marco-Richter,"MF,FW",6.0,5.0,11.0,6.0,0.0,0.0,3.7,3.7,2.9,6.6,38.0,68.0,102.0,0.29,0.25,0.54,0.29,0.54,0.18,0.14,0.32,0.18,0.32,49.0,15.0,30.61,2.4,0.74,0.12,0.4,22.3,4.0,0.08,2.3,2.3,1074.0,412.0,44.0,1074.0,88.0,36.0,40.91,43.0,48.86,541.0,2789.0,1173.0,38.0,28.0,8.0,57.0,34.0,553.0,102.0,461.0,747.0,61.71,8175.0,3008.0,206.0,264.0,78.03,170.0,260.0,65.38,62.0,149.0,41.61,2.7,2.1,20.0,38.0,26.0,5.0,609.0,134.0,18.0,1.0,9.0,82.0,80.0,28.0,4.0,21.0,0.0,4.0,33.0,17.0,8.0,24.0,58.0,2.84,37.0,7.0,5.0,7.0,1.0,1.0,11.0,0.54,8.0,1.0,0.0,1.0,1.0,0.0,36.0,33.0,0.0,0.0,12.0,31.0,27.91
https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio,"FW,MF",11.0,3.0,14.0,6.0,5.0,5.0,8.6,4.7,4.4,9.1,96.0,42.0,178.0,0.41,0.11,0.53,0.23,0.34,0.32,0.17,0.49,0.18,0.34,59.0,22.0,37.29,2.22,0.83,0.19,0.5,20.3,1.0,0.08,2.4,1.3,979.0,481.0,103.0,974.0,141.0,67.0,47.52,64.0,45.39,644.0,5374.0,2513.0,96.0,59.0,48.0,82.0,48.0,683.0,178.0,422.0,613.0,68.84,6794.0,1573.0,224.0,296.0,75.68,117.0,165.0,70.91,52.0,86.0,60.47,4.8,-1.4,29.0,18.0,26.0,6.0,565.0,47.0,12.0,4.0,7.0,65.0,3.0,25.0,15.0,6.0,0.0,1.0,16.0,8.0,3.0,13.0,85.0,3.19,48.0,10.0,16.0,2.0,7.0,2.0,9.0,0.34,5.0,1.0,1.0,1.0,1.0,0.0,33.0,59.0,0.0,0.0,16.0,32.0,33.33
https://fbref.com/en/players/eac044ad/Moanes-Dabbur,FW,6.0,2.0,8.0,6.0,0.0,0.0,3.5,3.5,2.2,5.7,10.0,33.0,61.0,0.58,0.19,0.77,0.58,0.77,0.34,0.21,0.55,0.34,0.55,22.0,14.0,63.64,2.12,1.35,0.27,0.43,15.0,0.0,0.16,2.5,2.5,408.0,191.0,42.0,408.0,29.0,13.0,44.83,16.0,55.17,256.0,950.0,351.0,10.0,6.0,6.0,28.0,21.0,304.0,61.0,204.0,287.0,71.08,2458.0,730.0,134.0,173.0,77.46,49.0,69.0,71.01,5.0,12.0,41.67,2.2,-0.2,16.0,14.0,8.0,0.0,277.0,9.0,0.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,2.0,5.0,38.0,3.66,30.0,0.0,3.0,3.0,1.0,1.0,6.0,0.58,4.0,0.0,2.0,0.0,0.0,0.0,12.0,17.0,0.0,0.0,7.0,22.0,24.14
https://fbref.com/en/players/a53b661f/Ihlas-Bebou,"FW,DF",7.0,0.0,7.0,6.0,1.0,1.0,4.6,3.8,1.0,4.8,27.0,23.0,116.0,0.45,0.0,0.45,0.38,0.38,0.29,0.06,0.36,0.24,0.31,28.0,13.0,46.43,1.78,0.83,0.25,0.54,15.0,0.0,0.14,2.4,2.2,576.0,288.0,69.0,575.0,58.0,26.0,44.83,30.0,51.72,307.0,1655.0,680.0,27.0,19.0,15.0,61.0,17.0,376.0,116.0,246.0,369.0,66.67,3282.0,756.0,157.0,208.0,75.48,60.0,88.0,68.18,13.0,25.0,52.0,1.4,-1.0,15.0,11.0,5.0,0.0,336.0,30.0,0.0,0.0,2.0,11.0,21.0,0.0,0.0,0.0,0.0,3.0,12.0,7.0,4.0,7.0,45.0,2.86,30.0,0.0,9.0,1.0,5.0,0.0,5.0,0.32,2.0,0.0,2.0,0.0,1.0,0.0,22.0,9.0,1.0,0.0,28.0,54.0,34.15
https://fbref.com/en/players/603cb947/Andrej-Kramaric,"MF,FW",12.0,4.0,16.0,8.0,4.0,6.0,13.2,8.5,2.2,10.7,49.0,100.0,191.0,0.45,0.15,0.6,0.3,0.45,0.5,0.08,0.58,0.32,0.4,57.0,21.0,36.84,2.15,0.79,0.21,0.57,18.0,4.0,0.15,-1.2,-0.5,1244.0,493.0,106.0,1238.0,58.0,28.0,48.28,22.0,37.93,825.0,4203.0,1674.0,49.0,34.0,16.0,61.0,33.0,945.0,191.0,790.0,998.0,79.16,11993.0,2558.0,449.0,512.0,87.7,234.0,295.0,79.32,65.0,95.0,68.42,2.8,1.8,34.0,83.0,23.0,3.0,937.0,54.0,3.0,0.0,12.0,47.0,18.0,6.0,1.0,1.0,0.0,7.0,25.0,1.0,2.0,6.0,89.0,3.36,71.0,3.0,3.0,7.0,5.0,0.0,12.0,0.45,9.0,0.0,0.0,2.0,1.0,0.0,9.0,36.0,0.0,0.0,8.0,16.0,33.33
https://fbref.com/en/players/437f2b00/Christoph-Baumgartner,"MF,FW",7.0,3.0,10.0,7.0,0.0,0.0,7.1,7.1,4.3,11.4,76.0,100.0,145.0,0.25,0.11,0.35,0.25,0.35,0.25,0.15,0.4,0.25,0.4,66.0,19.0,28.79,2.31,0.67,0.11,0.37,15.7,0.0,0.11,-0.1,-0.1,1340.0,505.0,118.0,1340.0,116.0,54.0,46.55,47.0,40.52,767.0,4948.0,2487.0,76.0,59.0,33.0,81.0,36.0,900.0,145.0,610.0,915.0,66.67,9280.0,2767.0,340.0,449.0,75.72,188.0,257.0,73.15,47.0,86.0,54.65,4.3,-1.3,24.0,70.0,35.0,4.0,850.0,56.0,10.0,4.0,9.0,29.0,31.0,1.0,0.0,0.0,0.0,9.0,42.0,17.0,7.0,15.0,89.0,3.12,60.0,0.0,11.0,5.0,12.0,1.0,12.0,0.42,5.0,0.0,2.0,1.0,4.0,0.0,66.0,49.0,5.0,0.0,72.0,75.0,48.98
https://fbref.com/en/players/6b8887c2/Steffen-Tigges,FW,6.0,1.0,7.0,6.0,0.0,0.0,5.0,5.0,1.9,6.9,20.0,31.0,81.0,0.34,0.06,0.39,0.34,0.39,0.28,0.11,0.39,0.28,0.39,35.0,11.0,31.43,1.97,0.62,0.17,0.55,12.3,0.0,0.14,1.0,1.0,531.0,230.0,85.0,531.0,23.0,10.0,43.48,12.0,52.17,247.0,1262.0,526.0,20.0,7.0,10.0,32.0,21.0,340.0,81.0,200.0,348.0,57.47,2900.0,748.0,112.0,177.0,63.28,65.0,101.0,64.36,11.0,21.0,52.38,1.3,-0.9,17.0,26.0,13.0,3.0,319.0,28.0,0.0,0.0,1.0,15.0,6.0,0.0,0.0,0.0,0.0,1.0,15.0,8.0,3.0,8.0,34.0,1.92,25.0,0.0,1.0,6.0,2.0,0.0,3.0,0.17,2.0,0.0,0.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,67.0,90.0,42.68
https://fbref.com/en/players/c455a2b2/Dejan-Ljubicic,"MF,FW",5.0,1.0,6.0,4.0,1.0,1.0,3.3,2.6,2.1,4.7,37.0,65.0,95.0,0.26,0.05,0.32,0.21,0.26,0.17,0.11,0.28,0.14,0.25,34.0,14.0,41.18,1.79,0.74,0.15,0.36,22.1,0.0,0.08,1.7,1.4,809.0,334.0,58.0,808.0,47.0,19.0,40.43,25.0,53.19,476.0,2683.0,1290.0,37.0,32.0,10.0,39.0,16.0,530.0,95.0,445.0,615.0,72.36,6899.0,1962.0,249.0,301.0,82.72,142.0,185.0,76.76,36.0,66.0,54.55,1.9,-1.1,27.0,39.0,22.0,6.0,598.0,10.0,1.0,2.0,2.0,42.0,2.0,2.0,1.0,1.0,0.0,7.0,24.0,14.0,4.0,8.0,56.0,2.95,47.0,1.0,2.0,5.0,1.0,0.0,6.0,0.32,6.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,0.0,0.0,9.0,22.0,29.03
